path_to_goal_length,in_correct_lane,speed,acceleration,angle_in_lane,vehicle_in_front_dist,vehicle_in_front_speed,oncoming_vehicle_dist,goal_type,agent_id,possible_goal,true_goal,true_goal_type,frame_id,initial_frame_id,fraction_observed
44.73504981821977,False,13.188020000000002,-0.05851,0.0370263688699477,100.0,20.0,14.303445778449422,turn-left,62,2,1,straight-on,4539,4503,0.6
58.74206125322139,True,13.1791,-0.03783,0.039958825601681736,36.91006417572313,13.92269,100.0,straight-on,62,1,1,straight-on,4545,4503,0.7
35.31491710998664,False,13.1791,-0.03783,0.039958825601681736,100.0,20.0,13.837682317184651,turn-left,62,2,1,straight-on,4545,4503,0.7
55.5660791932988,True,13.175770000000002,-0.04065,0.04120395241054764,37.07947204084357,13.95418,100.0,straight-on,62,1,1,straight-on,4551,4503,0.8
32.13893505006404,False,13.175770000000002,-0.04065,0.04120395241054764,100.0,20.0,10.993363143860151,turn-left,62,2,1,straight-on,4551,4503,0.8
52.403236183794604,True,13.17063,-0.02477,0.026596079539838335,37.2718864967109,13.986579999999998,100.0,straight-on,62,1,1,straight-on,4557,4503,0.9
29.446117178490503,False,13.17063,-0.02477,0.026596079539838335,100.0,20.0,8.101595453528585,turn-left,62,2,1,straight-on,4557,4503,0.9
49.24728357848295,True,13.16751,0.0012699999999999999,0.008020344464207851,37.4785575200674,13.984760000000001,100.0,straight-on,62,1,1,straight-on,4563,4503,1.0
26.290164573178856,False,13.16751,0.0012699999999999999,0.008020344464207851,100.0,20.0,5.174994145385485,turn-left,62,2,1,straight-on,4563,4503,1.0
79.42818350933928,True,12.08535,1.6662299999999999,-0.02514145453765293,26.12484745368861,11.3335,100.0,straight-on,63,0,0,straight-on,4532,4532,0.0
87.16587079186954,True,12.08535,1.6662299999999999,-0.02514145453765293,26.12484745368861,11.3335,100.0,u-turn,63,1,0,straight-on,4532,4532,0.0
48.941573794211955,True,12.08535,1.6662299999999999,-0.02514145453765293,26.12484745368861,11.3335,3.86903290562278,turn-right,63,2,0,straight-on,4532,4532,0.0
75.39841716074912,True,12.677719999999999,1.09523,-0.020088551762935225,25.76536183024993,11.591239999999999,100.0,straight-on,63,0,0,straight-on,4540,4532,0.1
83.13610444327935,True,12.677719999999999,1.09523,-0.020088551762935225,23.72786347540798,13.90344,100.0,u-turn,63,1,0,straight-on,4540,4532,0.1
44.91180744562178,True,12.677719999999999,1.09523,-0.020088551762935225,25.76536183024993,11.591239999999999,0.19446936826363181,turn-right,63,2,0,straight-on,4540,4532,0.1
71.27849832113003,True,12.86657,0.37540999999999997,-0.020145624144013663,25.394918013911763,11.85087,100.0,straight-on,63,0,0,straight-on,4548,4532,0.2
79.01618560366026,True,12.86657,0.37540999999999997,-0.020145624144013663,15.699226400520514,13.93573,100.0,u-turn,63,1,0,straight-on,4548,4532,0.2
40.79188860600269,True,12.86657,0.37540999999999997,-0.020145624144013663,100.0,20.0,-3.556456811144717,turn-right,63,2,0,straight-on,4548,4532,0.2
67.15936012476506,True,12.89276,0.09472,-0.011248733578001158,25.116524387144008,12.09953,100.0,straight-on,63,0,0,straight-on,4556,4532,0.3
74.8970474072953,True,12.89276,0.09472,-0.011248733578001158,8.782072269026251,13.98264,100.0,u-turn,63,1,0,straight-on,4556,4532,0.3
36.67275040963772,True,12.89276,0.09472,-0.011248733578001158,100.0,20.0,17.728034838938797,turn-right,63,2,0,straight-on,4556,4532,0.3
63.04011576513972,True,12.90125,0.03754,-0.010189882493871316,24.903565716567577,12.34802,100.0,straight-on,63,0,0,straight-on,4564,4532,0.4
70.77780304766995,True,12.90125,0.03754,-0.010189882493871316,7.453986573907959,13.98047,100.0,u-turn,63,1,0,straight-on,4564,4532,0.4
32.55350605001237,True,12.90125,0.03754,-0.010189882493871316,100.0,20.0,13.608790479313452,turn-right,63,2,0,straight-on,4564,4532,0.4
58.91920046944033,True,12.91067,0.00836,-0.024674238965495476,24.771458214598507,12.599680000000001,100.0,straight-on,63,0,0,straight-on,4572,4532,0.5
66.65688775197056,True,12.91067,0.00836,-0.024674238965495476,13.510240520853069,13.963239999999999,100.0,u-turn,63,1,0,straight-on,4572,4532,0.5
28.432590754312994,True,12.91067,0.00836,-0.024674238965495476,100.0,20.0,9.487875183614063,turn-right,63,2,0,straight-on,4572,4532,0.5
54.76053112457066,True,12.9083,-0.038380000000000004,0.018199215318973838,24.706601269166914,12.81808,100.0,straight-on,63,0,0,straight-on,4580,4532,0.6
62.49821840710089,True,12.9083,-0.038380000000000004,0.018199215318973838,21.33454041648191,14.17871,100.0,u-turn,63,1,0,straight-on,4580,4532,0.6
24.27392140944332,True,12.9083,-0.038380000000000004,0.018199215318973838,100.0,20.0,5.329205838744394,turn-right,63,2,0,straight-on,4580,4532,0.6
50.64251556229265,True,12.878160000000001,-0.043230000000000005,-0.014238022020918173,24.704933905347733,13.05596,100.0,straight-on,63,0,0,straight-on,4588,4532,0.7
58.38020284482289,True,12.878160000000001,-0.043230000000000005,-0.014238022020918173,11.654662102944043,13.212720000000001,100.0,u-turn,63,1,0,straight-on,4588,4532,0.7
20.120182115302732,True,12.878160000000001,-0.043230000000000005,0.5205608184856252,100.0,20.0,1.2111902764663922,turn-right,63,2,0,straight-on,4588,4532,0.7
46.53315462007659,True,12.87664,0.050839999999999996,-0.008080996509509664,24.813852190500366,13.28069,100.0,straight-on,63,0,0,straight-on,4596,4532,0.8
54.270841902606826,True,12.87664,0.050839999999999996,-0.008080996509509664,6.979087462655844,13.25479,100.0,u-turn,63,1,0,straight-on,4596,4532,0.8
16.43981660115733,True,12.87664,0.050839999999999996,0.46273807077564344,100.0,20.0,-2.898170665749675,turn-right,63,2,0,straight-on,4596,4532,0.8
42.4064021964595,True,12.91049,0.07693,-0.00783666612815459,24.97019507139862,13.45699,100.0,straight-on,63,0,0,straight-on,4604,4532,0.9
50.14408947898975,True,12.91049,0.07693,-0.00783666612815459,10.051681548477347,13.2774,100.0,u-turn,63,1,0,straight-on,4604,4532,0.9
38.27500989355035,True,12.93422,0.04095,-0.015677221975141542,25.162427353854394,13.55855,100.0,straight-on,63,0,0,straight-on,4612,4532,1.0
46.01269717608059,True,12.93422,0.04095,-0.015677221975141542,17.145434214769836,13.292689999999999,100.0,u-turn,63,1,0,straight-on,4612,4532,1.0
80.69811257553035,True,12.14381,2.07101,0.029189155691044633,23.54975241274736,13.17671,100.0,straight-on,64,1,1,straight-on,4548,4548,0.0
63.52990165539112,False,12.14381,2.07101,0.029189155691044633,23.54975241274736,13.17671,12.422389494396166,turn-left,64,2,1,straight-on,4548,4548,0.0
77.67524491121178,True,12.7434,1.75265,0.0025211695725713135,23.698210513880582,13.172239999999999,100.0,straight-on,64,1,1,straight-on,4554,4548,0.1
60.50703399107255,False,12.7434,1.75265,0.0025211695725713135,100.0,20.0,9.55234434462169,turn-left,64,2,1,straight-on,4554,4548,0.1
74.52589173531337,True,13.10946,1.01672,0.023159619659773756,23.70825074839981,13.1689,100.0,straight-on,64,1,1,straight-on,4560,4548,0.2
57.35768081517414,False,13.10946,1.01672,0.023159619659773756,100.0,20.0,6.644403364239093,turn-left,64,2,1,straight-on,4560,4548,0.2
71.34719002718175,True,13.24065,0.4128,0.029938457107711702,23.68876488983966,13.16884,100.0,straight-on,64,1,1,straight-on,4566,4548,0.3
54.17897910704252,False,13.24065,0.4128,0.029938457107711702,100.0,20.0,3.685190606092903,turn-left,64,2,1,straight-on,4566,4548,0.3
68.16847969816297,True,13.2606,0.10361,0.010016532804354994,23.67305549952519,13.17702,100.0,straight-on,64,1,1,straight-on,4572,4548,0.4
51.00026877802374,False,13.2606,0.10361,0.010016532804354994,25.759359228406677,12.599680000000001,0.6862875045626122,turn-left,64,2,1,straight-on,4572,4548,0.4
64.99574745527269,True,13.24875,0.00978,0.018859039589643967,23.66516319418482,13.196670000000001,100.0,straight-on,64,1,1,straight-on,4578,4548,0.5
47.82753653513346,False,13.24875,0.00978,0.018859039589643967,19.77572101395547,12.763739999999999,0.45703455216263084,turn-left,64,2,1,straight-on,4578,4548,0.5
61.81951536322432,True,13.24143,0.01822,0.00871224148069305,23.663919530426487,13.210020000000002,100.0,straight-on,64,1,1,straight-on,4584,4548,0.6
44.651304443085095,False,13.24143,0.01822,0.00871224148069305,100.0,20.0,2.220653011622977,turn-left,64,2,1,straight-on,4584,4548,0.6
58.64549861700933,True,13.25053,0.06307,0.001652513761527974,23.65793555900007,13.21752,100.0,straight-on,64,1,1,straight-on,4590,4548,0.7
35.21835447377458,False,13.25053,0.06307,0.001652513761527974,100.0,20.0,13.747953677538,turn-left,64,2,1,straight-on,4590,4548,0.7
55.46252501688008,True,13.278939999999999,0.07769,0.012183141185673874,23.64793518307465,13.25479,100.0,straight-on,64,1,1,straight-on,4596,4548,0.8
32.03538087364532,False,13.278939999999999,0.07769,0.012183141185673874,100.0,20.0,13.080675639791208,turn-left,64,2,1,straight-on,4596,4548,0.8
52.26928855981938,True,13.29745,0.04964,0.011933917587975906,23.645078469747144,13.27604,100.0,straight-on,64,1,1,straight-on,4602,4548,0.9
29.312169554515286,False,13.29745,0.04964,0.011933917587975906,100.0,20.0,9.98613440448619,turn-left,64,2,1,straight-on,4602,4548,0.9
49.07856723262676,True,13.306779999999998,0.02129,-0.004493317178184686,23.637139218807768,13.281329999999999,100.0,straight-on,64,1,1,straight-on,4608,4548,1.0
26.121448227322666,False,13.306779999999998,0.02129,-0.004493317178184686,100.0,20.0,6.8879322299812795,turn-left,64,2,1,straight-on,4608,4548,1.0
55.83450366235354,True,5.33271,0.13099,0.02458093658490501,8.730217856365327,4.63732,100.0,turn-right,66,0,0,turn-right,4645,4645,0.0
77.39921960687249,True,5.33271,0.13099,0.02458093658490501,8.730217856365327,4.63732,100.0,turn-left,66,1,0,turn-right,4645,4645,0.0
51.954617055430774,True,5.12934,-0.90725,0.024622098387793834,7.993962898018725,4.11067,100.0,turn-right,66,0,0,turn-right,4663,4645,0.1
73.51933299994973,True,5.12934,-0.90725,0.024622098387793834,7.993962898018725,4.11067,100.0,turn-left,66,1,0,turn-right,4663,4645,0.1
48.56843786054048,True,4.336,-1.0329,0.0287306034469883,7.375153405245211,3.52415,100.0,turn-right,66,0,0,turn-right,4681,4645,0.2
70.13315380505944,True,4.336,-1.0329,0.0287306034469883,7.375153405245211,3.52415,100.0,turn-left,66,1,0,turn-right,4681,4645,0.2
45.70140372892434,True,3.6010800000000005,-0.95004,0.04074168212760432,6.840629251085023,2.9414599999999997,100.0,turn-right,66,0,0,turn-right,4699,4645,0.3
67.2661196734433,True,3.6010800000000005,-0.95004,0.04074168212760432,6.840629251085023,2.9414599999999997,100.0,turn-left,66,1,0,turn-right,4699,4645,0.3
43.330871331933714,True,3.00742,-0.70095,0.05091760045648197,6.4535071828037776,2.63727,100.0,turn-right,66,0,0,turn-right,4717,4645,0.4
64.89558727645267,True,3.00742,-0.70095,0.05091760045648197,6.4535071828037776,2.63727,100.0,turn-left,66,1,0,turn-right,4717,4645,0.4
41.3317890914266,True,2.6051900000000003,-0.21370999999999998,0.05012504644315152,6.423594439727659,2.9413400000000003,100.0,turn-right,66,0,0,turn-right,4735,4645,0.5
62.89650503594555,True,2.6051900000000003,-0.21370999999999998,0.05012504644315152,6.423594439727659,2.9413400000000003,100.0,turn-left,66,1,0,turn-right,4735,4645,0.5
39.46140540540317,True,2.69381,0.30693000000000004,0.01327345194619145,6.880478820554564,3.46775,100.0,turn-right,66,0,0,turn-right,4753,4645,0.6
61.02612134992212,True,2.69381,0.30693000000000004,0.01327345194619145,6.880478820554564,3.46775,100.0,turn-left,66,1,0,turn-right,4753,4645,0.6
37.42518982582142,True,2.95782,0.45788,-0.028764419413366937,7.5488607360051345,4.0593699999999995,100.0,turn-right,66,0,0,turn-right,4771,4645,0.7
58.98990577034037,True,2.95782,0.45788,-0.028764419413366937,7.5488607360051345,4.0593699999999995,100.0,turn-left,66,1,0,turn-right,4771,4645,0.7
35.133111715633255,True,3.46872,1.27356,0.04763936813348435,100.0,20.0,100.0,turn-right,66,0,0,turn-right,4789,4645,0.8
56.69782766015221,True,3.46872,1.27356,0.04763936813348435,100.0,20.0,100.0,turn-left,66,1,0,turn-right,4789,4645,0.8
32.168984871940445,True,4.7453,1.65799,-0.022702199831589276,100.0,20.0,100.0,turn-right,66,0,0,turn-right,4807,4645,0.9
53.7337008164594,True,4.7453,1.65799,-0.022702199831589276,100.0,20.0,100.0,turn-left,66,1,0,turn-right,4807,4645,0.9
27.90077936109241,True,5.97957,1.68297,0.14899213435522185,100.0,20.0,100.0,turn-right,66,0,0,turn-right,4825,4645,1.0
53.09862687371006,True,5.97957,1.68297,-0.05015968554670236,100.0,20.0,100.0,turn-left,66,1,0,turn-right,4825,4645,1.0
80.5708594083373,True,12.71043,1.80075,0.025122364011660347,100.0,20.0,100.0,straight-on,68,1,1,straight-on,4998,4998,0.0
63.402648488198075,False,12.71043,1.80075,0.025122364011660347,100.0,20.0,19.9399857551199,turn-left,68,2,1,straight-on,4998,4998,0.0
77.41390269618917,True,13.242770000000002,1.42404,-0.009016853046512008,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5004,4998,0.1
60.245691776049945,False,13.242770000000002,1.42404,-0.009016853046512008,100.0,20.0,19.739017183383854,turn-left,68,2,1,straight-on,5004,4998,0.1
74.15013135865438,True,13.50215,0.73293,-3.866573918043237e-06,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5010,4998,0.2
56.981920438515154,False,13.50215,0.73293,-3.866573918043237e-06,100.0,20.0,19.56218689458886,turn-left,68,2,1,straight-on,5010,4998,0.2
70.89654626232446,True,13.57577,0.30080999999999997,0.008156049889659234,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5016,4998,0.3
53.72833534218524,False,13.57577,0.30080999999999997,0.008156049889659234,100.0,20.0,19.382081882489565,turn-left,68,2,1,straight-on,5016,4998,0.3
67.64845043416285,True,13.595620000000002,0.13483,-0.005298382295015669,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5022,4998,0.4
50.48023951402362,False,13.595620000000002,0.13483,-0.005298382295015669,100.0,20.0,19.175287830003583,turn-left,68,2,1,straight-on,5022,4998,0.4
64.38653464298017,True,13.611120000000001,0.09424,0.0036902085346197655,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5028,4998,0.5
47.218323722840935,False,13.611120000000001,0.09424,0.0036902085346197655,100.0,20.0,18.926891840944645,turn-left,68,2,1,straight-on,5028,4998,0.5
61.12454814187181,True,13.63211,0.1,-0.011281937726753899,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5034,4998,0.6
37.69740399863706,False,13.63211,0.1,-0.011281937726753899,100.0,20.0,18.648817053691456,turn-left,68,2,1,straight-on,5034,4998,0.6
57.8518755531843,True,13.658370000000001,0.10768,-0.002788476577271992,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5040,4998,0.7
34.42473140994955,False,13.658370000000001,0.10768,-0.002788476577271992,100.0,20.0,100.0,turn-left,68,2,1,straight-on,5040,4998,0.7
54.56642675100055,True,13.684629999999999,0.08112,0.008331974661170971,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5046,4998,0.8
31.609307745696448,False,13.684629999999999,0.08112,0.008331974661170971,100.0,20.0,100.0,turn-left,68,2,1,straight-on,5046,4998,0.8
51.27456833930473,True,13.697370000000001,0.05118,0.012787123048839333,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5052,4998,0.9
28.317449334000635,False,13.697370000000001,0.05118,0.012787123048839333,100.0,20.0,100.0,turn-left,68,2,1,straight-on,5052,4998,0.9
47.9757096422533,True,13.708470000000002,0.04374,0.03333543146531914,100.0,20.0,100.0,straight-on,68,1,1,straight-on,5058,4998,1.0
25.36441095178327,False,13.708470000000002,0.04374,0.0020855268757257184,100.0,20.0,100.0,turn-left,68,2,1,straight-on,5058,4998,1.0
80.32443930640548,True,12.322519999999999,2.1731,0.03593834390850681,43.31920100887942,13.71902,100.0,straight-on,69,1,1,straight-on,5078,5078,0.0
63.15622838626625,False,12.322519999999999,2.1731,0.03593834390850681,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5078,5078,0.0
77.26397567947339,True,12.949760000000001,1.85952,0.006786754264446859,43.55129935845428,13.701410000000001,100.0,straight-on,69,1,1,straight-on,5084,5078,0.1
60.095764759334166,False,12.949760000000001,1.85952,0.006786754264446859,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5084,5078,0.1
74.05393772635347,True,13.33226,1.16499,0.02506517013710219,43.6331776566422,13.66934,100.0,straight-on,69,1,1,straight-on,5090,5078,0.2
56.88572680621424,False,13.33226,1.16499,0.02506517013710219,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5090,5078,0.2
70.82045025953529,True,13.51079,0.63952,0.029393739826701126,43.65843770395936,13.710460000000001,100.0,straight-on,69,1,1,straight-on,5096,5078,0.3
53.65223933939607,False,13.51079,0.63952,0.029393739826701126,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5096,5078,0.3
67.57412486841241,True,13.598920000000001,0.35974,0.013978410439357991,43.72322834904692,13.77759,100.0,straight-on,69,1,1,straight-on,5102,5078,0.4
50.40591394827318,False,13.598920000000001,0.35974,0.013978410439357991,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5102,5078,0.4
64.30671674258603,True,13.6553,0.23348000000000002,0.021401984338168645,43.77511092822723,13.789979999999998,100.0,straight-on,69,1,1,straight-on,5108,5078,0.5
47.13850582244681,False,13.6553,0.23348000000000002,0.021401984338168645,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5108,5078,0.5
61.0290384088706,True,13.70089,0.16549,0.0035444597856904014,43.80278433215975,13.77469,100.0,straight-on,69,1,1,straight-on,5114,5078,0.6
37.60189426563584,False,13.70089,0.16549,0.0035444597856904014,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5114,5078,0.6
57.738246641297614,True,13.73541,0.11385,0.004374005614471099,43.815585750475826,13.75014,100.0,straight-on,69,1,1,straight-on,5120,5078,0.7
34.31110249806286,False,13.73541,0.11385,0.004374005614471099,100.0,20.0,100.0,turn-left,69,2,1,straight-on,5120,5078,0.7
54.43440841466835,True,13.757810000000001,0.05103,0.0051491922372348675,43.81109860380701,13.72661,100.0,straight-on,69,1,1,straight-on,5126,5078,0.8
31.477289409364246,False,13.757810000000001,0.05103,0.0051491922372348675,100.0,20.0,29.20182804135205,turn-left,69,2,1,straight-on,5126,5078,0.8
51.12910497505673,True,13.76234,0.00298,0.005881902452996801,43.80213462734892,13.721879999999999,100.0,straight-on,69,1,1,straight-on,5132,5078,0.9
28.171985969752633,False,13.76234,0.00298,0.005881902452996801,100.0,20.0,27.67701657592216,turn-left,69,2,1,straight-on,5132,5078,0.9
47.816220160536865,True,13.756639999999999,-0.02079,0.022257477637059875,43.781284418944345,13.77297,100.0,straight-on,69,1,1,straight-on,5138,5078,1.0
25.36441095178327,False,13.756639999999999,-0.02079,-0.00899242695253355,100.0,20.0,26.17309613039803,turn-left,69,2,1,straight-on,5138,5078,1.0
56.50056710647883,True,6.10323,0.45301,-0.004310022139082825,100.0,20.0,100.0,turn-right,70,0,0,turn-right,5121,5121,0.0
78.06528305099779,True,6.10323,0.45301,-0.004310022139082825,35.93954251909865,13.74576,16.001854725994477,turn-left,70,1,0,turn-right,5121,5121,0.0
52.720467250092575,True,6.22026,-0.50225,-0.0021037794373435226,100.0,20.0,100.0,turn-right,70,0,0,turn-right,5136,5121,0.1
74.28518319461153,True,6.22026,-0.50225,-0.0021037794373435226,40.38579193743264,13.74673,7.743214941953448,turn-left,70,1,0,turn-right,5136,5121,0.1
49.14464482966087,True,5.63931,-1.23197,-0.01085538385041973,100.0,20.0,100.0,turn-right,70,0,0,turn-right,5151,5121,0.2
70.70936077417981,True,5.63931,-1.23197,-0.01085538385041973,24.64170769323019,13.74526,-0.5146378204753592,turn-left,70,1,0,turn-right,5151,5121,0.2
46.00131359567639,True,4.78266,-1.43003,-0.002953857447093533,100.0,20.0,41.82162391661306,turn-right,70,0,0,turn-right,5166,5121,0.3
67.56602954019534,True,4.78266,-1.43003,-0.002953857447093533,22.880669963165406,13.73492,29.64288815318873,turn-left,70,1,0,turn-right,5166,5121,0.3
43.38623481867808,True,3.987,-0.9779899999999999,0.009178924059663807,100.0,20.0,31.159570067292087,turn-right,70,0,0,turn-right,5181,5121,0.4
64.95095076319704,True,3.987,-0.9779899999999999,0.009178924059663807,25.69819451445568,13.716729999999998,25.02772684682179,turn-left,70,1,0,turn-right,5181,5121,0.4
41.13541813634265,True,3.5802199999999997,-0.31542,0.0074629163391026765,100.0,20.0,20.488311777997122,turn-right,70,0,0,turn-right,5196,5121,0.5
62.7001340808616,True,3.5802199999999997,-0.31542,0.0074629163391026765,31.522923889425297,13.70481,17.932966268741286,turn-left,70,1,0,turn-right,5196,5121,0.5
39.02668846865019,True,3.5911699999999995,0.40025,-0.02888480156903306,100.0,20.0,9.875750836842558,turn-right,70,0,0,turn-right,5211,5121,0.6
60.591404413169144,True,3.5911699999999995,0.40025,-0.02888480156903306,38.8439887653418,13.420160000000001,7.320405327586721,turn-left,70,1,0,turn-right,5211,5121,0.6
36.75998752166003,True,4.01518,0.87979,-0.03180690299478428,8.895264608818561,17.707629999999998,0.7752490072477017,turn-right,70,0,0,turn-right,5226,5121,0.7
58.32470346617898,True,4.01518,0.87979,-0.03180690299478428,8.895264608818561,17.707629999999998,0.4114659342878667,turn-left,70,1,0,turn-right,5226,5121,0.7
34.17587051941843,True,4.63791,1.0870799999999998,-0.07395169027988802,14.481208462448837,17.73969,100.0,turn-right,70,0,0,turn-right,5241,5121,0.8
55.74058646393738,True,4.63791,1.0870799999999998,-0.07395169027988802,100.0,20.0,10.224230968129678,turn-left,70,1,0,turn-right,5241,5121,0.8
31.53391092919111,True,5.32784,0.8646799999999999,0.14800936104786366,22.0810181578862,17.76444,100.0,turn-right,70,0,0,turn-right,5256,5121,0.9
53.09862687371006,True,5.32784,0.8646799999999999,0.14800936104786366,100.0,20.0,7.049280215666621,turn-left,70,1,0,turn-right,5256,5121,0.9
27.174832305446245,True,5.95516,1.02286,0.09983393534729412,100.0,20.0,0.03550908240926043,turn-right,70,0,0,turn-right,5271,5121,1.0
53.09862687371006,True,5.95516,1.02286,-0.07043360467079385,100.0,20.0,-0.3282739905505746,turn-left,70,1,0,turn-right,5271,5121,1.0
79.92436831402209,False,8.100019999999999,0.35379,-0.015011535425243472,39.334525225132694,13.74526,100.0,straight-on,71,1,2,turn-left,5151,5151,0.0
56.885608718275726,True,8.100019999999999,0.35379,-0.015011535425243472,100.0,20.0,23.091512369869367,turn-left,71,2,2,turn-left,5151,5151,0.0
75.60307206895807,False,8.150139999999999,-0.6867800000000001,-0.0075119402655219325,42.16369946892706,13.736979999999999,100.0,straight-on,71,1,2,turn-left,5164,5151,0.1
52.5643124732117,True,8.150139999999999,-0.6867800000000001,-0.0075119402655219325,100.0,20.0,20.3365837685456,turn-left,71,2,2,turn-left,5164,5151,0.1
71.5129900836034,False,7.51702,-1.2822799999999999,0.016053490236164758,45.213912290516284,13.715829999999999,100.0,straight-on,71,1,2,turn-left,5177,5151,0.2
48.47423048785703,True,7.51702,-1.2822799999999999,0.016053490236164758,100.0,20.0,17.98209186175825,turn-left,71,2,2,turn-left,5177,5151,0.2
67.7932390461892,False,6.8442,-1.15412,0.009513047819950105,48.621720853520806,13.71815,100.0,straight-on,71,1,2,turn-left,5190,5151,0.3
44.754479450442844,True,6.8442,-1.15412,0.009513047819950105,100.0,20.0,15.954666758737103,turn-left,71,2,2,turn-left,5190,5151,0.3
64.3864474444855,False,6.30847,-0.8033600000000001,0.01705943059791215,52.3316768728234,13.64066,100.0,straight-on,71,1,2,turn-left,5203,5151,0.4
41.34768784873912,True,6.30847,-0.8033600000000001,0.01705943059791215,100.0,20.0,11.627897073316783,turn-left,71,2,2,turn-left,5203,5151,0.4
61.1927843043097,False,5.983969999999999,-0.61139,0.03059345889472187,56.13650765779432,13.3144,100.0,straight-on,71,1,2,turn-left,5216,5151,0.5
38.15402470856333,True,5.983969999999999,-0.61139,0.03059345889472187,100.0,20.0,2.4168722427055287,turn-left,71,2,2,turn-left,5216,5151,0.5
65.03433770900622,False,5.64478,-0.62689,0.03942361337163003,59.95804625582291,13.09678,100.0,straight-on,71,1,2,turn-left,5229,5151,0.6
35.11418243181313,True,5.64478,-0.62689,0.03942361337163003,100.0,20.0,10.218625473588359,turn-left,71,2,2,turn-left,5229,5151,0.6
62.19422053842508,False,5.38584,-0.30749,0.04926069579323178,100.0,20.0,100.0,straight-on,71,1,2,turn-left,5242,5151,0.7
32.27406526123198,True,5.38584,-0.30749,0.04926069579323178,100.0,20.0,7.938305048601335,turn-left,71,2,2,turn-left,5242,5151,0.7
52.48146388474462,False,5.36599,0.15441,0.16902131829541078,100.0,20.0,100.0,straight-on,71,1,2,turn-left,5255,5151,0.8
29.52434487944052,True,5.36599,0.15441,0.16902131829541078,100.0,20.0,5.480778469399616,turn-left,71,2,2,turn-left,5255,5151,0.8
49.77955318033876,False,5.65929,0.5303,0.35380042575243265,7.110580463260363,13.85639,100.0,straight-on,71,1,2,turn-left,5268,5151,0.9
26.822434175034665,True,5.65929,0.5303,0.35380042575243265,100.0,20.0,15.373643780024814,turn-left,71,2,2,turn-left,5268,5151,0.9
48.321529957087364,False,6.081980000000001,0.56893,0.5550108830733201,6.215929821233501,13.88745,100.0,straight-on,71,1,2,turn-left,5281,5151,1.0
22.351761870542354,True,6.081980000000001,0.56893,-0.2720187347659016,100.0,20.0,-0.5656869568358612,turn-left,71,2,2,turn-left,5281,5151,1.0
79.6912348561031,True,16.40775,2.6537599999999997,-0.024084539384319203,100.0,20.0,100.0,straight-on,72,0,0,straight-on,5154,5154,0.0
87.42892213863335,True,16.40775,2.6537599999999997,-0.024084539384319203,41.98401930990647,13.742029999999998,100.0,u-turn,72,1,0,straight-on,5154,5154,0.0
49.20462514097577,True,16.40775,2.6537599999999997,-0.024084539384319203,100.0,20.0,30.259909570276847,turn-right,72,2,0,straight-on,5154,5154,0.0
75.60854231039421,True,17.17616,2.19663,-0.018460683226869,100.0,20.0,100.0,straight-on,72,0,0,straight-on,5160,5154,0.1
83.34622959292446,True,17.17616,2.19663,-0.018460683226869,34.72904896743935,13.738170000000002,100.0,u-turn,72,1,0,straight-on,5160,5154,0.1
45.12193259526689,True,17.17616,2.19663,-0.018460683226869,100.0,20.0,26.17721702456796,turn-right,72,2,0,straight-on,5160,5154,0.1
71.37205410434194,True,17.61436,1.26024,-0.024128465439795743,100.0,20.0,100.0,straight-on,72,0,0,straight-on,5166,5154,0.2
79.10974138687219,True,17.61436,1.26024,-0.024128465439795743,27.376302174451908,13.73492,100.0,u-turn,72,1,0,straight-on,5166,5154,0.2
40.88544438921461,True,17.61436,1.26024,-0.024128465439795743,100.0,20.0,21.940728818515684,turn-right,72,2,0,straight-on,5166,5154,0.2
67.1069240570813,True,17.77737,0.53277,-0.018064593372889792,100.0,20.0,100.0,straight-on,72,0,0,straight-on,5172,5154,0.3
74.84461133961153,True,17.77737,0.53277,-0.018064593372889792,20.14357215194217,13.71941,100.0,u-turn,72,1,0,straight-on,5172,5154,0.3
36.62031434195396,True,17.77737,0.53277,-0.018064593372889792,100.0,20.0,17.675598771255032,turn-right,72,2,0,straight-on,5172,5154,0.3
62.841623287352554,True,17.81157,0.14733,-0.014724073357628154,100.0,20.0,100.0,straight-on,72,0,0,straight-on,5178,5154,0.4
70.5793105698828,True,17.81157,0.14733,-0.014724073357628154,13.314173492425288,13.71604,100.0,u-turn,72,1,0,straight-on,5178,5154,0.4
32.35501357222522,True,17.81157,0.14733,-0.014724073357628154,100.0,20.0,13.410298001526293,turn-right,72,2,0,straight-on,5178,5154,0.4
